sentID,sent,words,lexids
pt1741.xml,"i,pre[1] a3p,m6p,pre[1] a3p,n2p,i,iic,iic,iic,iic,m1p,m1p,m1p","na,smaranti,aparADAnAm,smaranti,sukftAni,aTa,a,sam,Binna,Arya,maryAdAH,sADavaH,puruzottamAH","pcl_neg,vt1a,noun,vt1a,noun,pcl,0,preverb,ppp,gerundive_ya,noun_ctp3,adj,noun"
pt129.xml,"iic,iic,iic,iic,iic,n2s,i,i,i,n2s,m1s,i,m2s,pre[2] a3s,i,i,n1s,m6s,f1s,f4s,m1s,m2s,m2s,0,m2s,i,i,0,pre[2] a3s,m2s,m1s,iic,m1s,i,pre[1] a3s,m1s,iic,iic,n2s,n2s","svalpa,snAyu,vasA,ava,Seza,malinam,niH,mAMsam,api,asTikam,SvA,labDvA,paritozam,eti,na,ca,tat,tasya,kzuDA,SAntaye,siMhaH,jambukam,aNkam,A,gatam,api,tyaktvA,ni,hanti,dvipam,sarvaH,kfcCra,gataH,api,vAYCati,janaH,sattva,anu,rUpam,Palam","0,0,0,preverb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ppp,0,0,0,0,0,0,0,ppp,0,0,0,0,0,0,0"
pt167.xml,"m1s,ipf[2] a3s","saH,abravIt","0,0"
pt295.xml,"m1s,prf a3s","piNgalakaH,Aha","noun,root"
pt1944.xml,"n3s,i,iic,m6p,m1s,iic,n2p,i,pop[10] a3s,m6s,iic,n2s,i,pre[2] a3s,pop[1] a3s,i,iic,m1s","manasA,api,sva,jAtyAnAm,yaH,an,izwAni,vi,cintayet,tasya,loka,dvayam,na,asti,Bavet,ca,aSuci,kIwakaH","noun,pcl,0,0,pron_rel,0,ppp,preverb,vt10am,pron_dem,0,noun_ctp6,pcl_neg,vi2a,vi1a,pcl_conj,0,noun_ck"
pt1304.xml,i,iti,pcl
pt247.xml,"n7s,i,iic,nvp,m1p,i,n1p,i,i,i,m1s,m7s,i,pre[1] a1s,i,pre p3s","sTAnezu,eva,ni,yojyAni,BftyAH,ca,ABaraRAni,ca,na,hi,cUqAmaRiH,pAde,pra,BavAmi,iti,baDyate","noun,0,preverb,gerundive_ya,gerundive_ya,0,noun,0,0,0,noun,noun,preverb,root,0,root"
pt583.xml,"m3s,i,iic,iic,iic,iic,iic,iic,iic,m3s,m3p,i,n3p,iic,f1s,i,m1s,m1s,m1s","saYjIvakena,api,an,eka,SAstra,aDi,gata,budDi,prA,galByena,stokEH,eva,ahoBiH,mUQa,matiH,api,piNgalakaH,DImAn,kftaH","0,0,iic,iic,iic,preverb,ppp,iic,preverb,gerundive_ya,noun,0,noun,ppp,noun,0,noun,noun,ppp"
pt1533.xml,"i,m3s,m3s,i,m1s,x6s,iic,iic,m1s,i,cau pre a1s,m6s,iic,n2s,i","nUnam,tena,durAtmanA,eva,sutaH,me,vi,A,pAditaH,iti,darSayAmi,tasya,tat,Palam,iti","pcl,pron_dem,adj_cbv,pcl,noun,1st pron,preverb,preverb,ppp_cau,pcl,vt1a,pron_dem,0,noun_ctp6,pcl"
pt333.xml,"n1s,m1s,m1s,pop[2] a3s,m1s,i,iic,iic,m1s,i","kim,ayam,SabdaH,syAt,svaBAvajaH,uta,para,pra,RiitaH,iti","pron,pron,noun,root,noun,0,iic,preverb,ppp,0"
pt1110.xml,"i,i","taTA,ca","adv_dem,pcl_conj"
pt117.xml,"iic,iic,iic,iic,iic,iic,n5s,iic,m3s,n1s,n1s,n1s,m3s,iic,n1s,i,n1s,i","arDa,sPAwita,antara,pra,vizwa,vfzaRa,sTAnAt,calita,kIlakena,yat,vfttam,tat,BavatA,vyA,KyAtam,api,viditam,iti","0,0,0,preverb,0,0,0,ppp,0,0,ppp,0,0,preverb,ppp,0,ppp,0"
pt299.xml,"n1s,iic,n5s,i,m1s,n2s,i,pre[2] a3s","kim,Sabda,mAtrAt,eva,svAmI,Bayam,upa,eti","pron,iic,noun,0,noun,noun,preverb,root"
pt1088.xml,"mvs,n1s,n1s","svAmin,satyam,idam","noun,noun,adj_dem"
pt701.xml,"n1p,f1s,n1s,f1s,f1s,i,f1s,m6p,n1p,n7p,i,iic,pre p3p,i,i","tfRAni,BUmiH,udakam,vAk,caturTI,ca,sUnftA,satAm,etAni,harmyezu,na,ut,Cidyante,kaTam,cana","noun,noun,noun,noun,num_ordinal,pcl_conj,noun,noun,pron_rel,noun,pcl_neg,preverb,vt7am,adv_int,pcl"
pt1525.xml,"ipv[1] a3s,m1s,i,i,i,x1s,n6s,i,cau pre a1s","tizWatu,BavAn,atra,eva,yAvat,aham,kasya,cit,darSayAmi","vi1a,adj,adv_dem,pcl,adv_rel,1st pron,pron_int,pcl,vt1a"
pt1221.xml,"m3s,f1s,m3s,m3s,iic,f1s","tena,asO,gAnDarveRa,vivAhena,pari,nItA","pron_dem,pron_dem,adj,noun,preverb,ppp"
pt1453.xml,"m1s,prf a3s","brAhmaRaH,Aha","0,0"
pt525.xml,"n1s,x3s,m6s,iic,m6s,m6s,i,i,m7s,i,iic,n3s,i,i,n1s,iic,n1s","aparaM,mayA,asya,BU,pateH,anyasya,vA,kasyacit,svapne,api,vAk,mAtreRa,api,na,kftam,a,hitam","pron,pron_p1,pron,iic,noun,pron,0,0,noun,0,iic,noun,0,0,ppp,iic,0"
pt938.xml,"i,n2s,x6p,n2s,fut a3s,i,n5s,x6s,iic,m7s,iic,iic,f6s,f6s,m1s,fut a3s","ataH,param,yuzmAkam,atyAhitam,ezyati,iti,kAraRAt,mama,vfdDa,BAve,suKa,jIvana,vftteH,asyAH,CedaH,Bavizyati","pcl,adv,pron_p2,noun,v2a,pcl,noun,1st pron,ppp,noun_ck,0,0,0,adj_dem,noun,vi1a"
pt1595.xml,"m1s,prf a3s","siMhaH,Aha","noun,vt2a"
pt589.xml,"iic,m2s,iic,m2s,m1p,m2s,i,i,iic,m2s,iic,i,i,pre[1] a3p,n2s,m2s,i,m1p","Pala,hInam,nf,pam,BftyAH,kulInaM,aTa,vA,ut,natam,sam,tyajya,anyatra,gacCanti,Suzkam,vfkzam,iva,aRqajAH","iic,ppp,noun,ifc,noun,adj,0,0,preverb,ppp,preverb,0,0,root,ppp,noun,0,noun"
pt1742.xml,"i,i,x6s,i,m1s,m1s,n1s,x3s,iic,iic,f1s,f1s,i","aTa,vA,mama,eva,ayam,dozaH,yat,mayA,ku,mitra,sevA,kftA,iti","pcl,pcl_disj,1st pron,pcl,pron_dem,noun,pron_rel,1st pron,0,0,noun_ctp6,ppp,pcl"
pt543.xml,"n3s,f2s,i,pre[2] a3s,n3s,i,pre[2] a3s,i,f2s,i,iic,f1s,f1s,iic,f6s,m6s,i","stokena,unnatim,A,yAti,stokena,A,yAti,aDaH,gatim,aho,su,sadfSI,cezwA,tulA,yazweH,Kalasya,ca","0,0,preverb,0,0,preverb,0,0,0,0,0,0,0,0,0,0,0"
pt1850.xml,"i,i,f3s,f3s","BoH,alam,anayA,vrIqayA","pcl,pcl,adj_dem,noun"
pt532.xml,"i,i,n1s,n1s,pre p3s","aTa,vA,sADu,idam,ucyate","0,0,noun,pron,root"
pt1594.xml,"i,cau pre a3s,n2s,iic,m1s,iic,m1s,i,iic,m7s,cau pre a3s,iic,f2s,i,iic,f1s,f1s,i","pra,Irayati,param,an,AryaH,Sakti,daridraH,api,jagat,aBidrohe,tejayati,Kaqga,DArAm,svayam,a,samarTA,SilA,Cettum","preverb,0,0,0,gerundive_ya,0,0,0,0,0,0,0,0,0,0,0,0,0"
pt537.xml,"i,x1s,iic,m6s,i,iic,iic,n7s,iic,iic,m1s,m1s,pre[2] a2s,i,iic,m1s","yataH,tvam,pura,hitasya,puraH,an,ucita,sTAne,sam,upa,vizwaH,dfzwaH,asi,iti,apa,mAnitaH","0,pron,iic,ppp,noun,iic,iic,noun,preverb,preverb,ppp,ppp,root,0,iic,ppp_cau"
pt237.xml,"m1s,i,m6s,iic,iic,m2s,iic,m2s,i,i,iic,iic,n2s,prf a3s","sa,tu,tasya,naKa,kuliSa,alaNkftam,dakziRa,pARim,upari,dattvA,mAna,puraH,saram,uvAca","pron,0,pron,iic,iic,noun,iic,noun,0,0,iic,noun,noun,root"
pt1961.xml,"pre p3s,i,n1s","SrUyate,ca,etat","vt5am,pcl_conj,pron_dem"
pt5.xml,"pre[2] a3s,m7s,iic,m7s,n1s,n1s,n1s","asti,dAkziRAtye,jana,pade,mahilAropyaM,nAma,nagaram","root,0,iic,noun,noun_pn,noun,noun"
pt587.xml,"n1s,i,iic,iic,iic,m5s,m1s,i,iic,m1s,m1d,i,m1d,iic,iic,m1p,f2s,f2s,iic,i,m1p","anyat,ca,siMha,parAkrama,A,BAvAt,sarvaH,api,mfga,janaH,tO,ca,SfgAlO,kzuDA,vyADi,bADitAH,ekAm,diSam,A,Sritya,sTitAH","pron,0,iic,iic,iic,root,pron,0,iic,noun,pron,0,noun,iic,iic,ppp,pron,noun,preverb,0,ppp"
pt968.xml,"mvs,i,n1s,n1s,iic,n1s","mAma,kva,tat,saraH,a,gADam","noun,pron_int,adj_dem,noun,0,noun_ctp_na"
pt1673.xml,"i,i,m1p,n1s,x2s,i,x1p,m1p,pre[1] a2p","BoH,BoH,SvApadAH,kim,mAm,dfzwvA,yUyam,trastAH,vrajaTa","pcl,pcl,noun,0,1st pron,abs,pron_p2,ppp,vt2a"
pt344.xml,"i,iic,i,i,n1s,iic,i,ipf[2] a3s","prati,niH,gatya,antaH,lInam,ava,hasya,abravIt","0,preverb,0,0,ppp,preverb,0,root"
pt311.xml,"i,i","taTA,ca","0,0"
pt1640.xml,"m1s,m1s,m1s,i,m1s","kaH,deSaH,kaH,vA,kAlaH","pron_int,noun,pron_int,pcl_disj,noun"
pt121.xml,"m6d,i,iic,iic,iic,iic,n1s,pre[2] a3s,i","AvayoH,tAvat,Bakzita,Seza,AhAra,mAtra,vartanam,asti,eva","0,0,ppp,0,0,0,0,0,0"
pt826.xml,"iic,m1s,m1s,m1s,f1s,m1s,i,iic,m1s,iic,f1s,iic,f1s,m6p,m7s,m7s","a,vaDyaH,brAhmaRaH,bAlaH,strI,tapasvI,ca,roga,BAk,vi,hitA,vi,aNgitA,tezAm,aparADe,garIyasi","0,noun_ctp_na,noun,noun,noun,noun,pcl_conj,0,noun_ctp_upapada,preverb,ppp,preverb,ppp,pron_dem,noun,adj"
pt1150.xml,"m1d,i,iic,n1s,n2s,i,iic,m7s,iic,nvs,iic,f2s,i,iic,i,iic,iic,iic,n7p,m1s,i,pre[1] a3d","tO,ca,prahara,trayam,karma,kftvA,pAScAtya,prahare,diva,sasya,SarIra,SuSrUzAm,ca,prati,ahaM,catvara,Ayatana,Adi,sTAnezu,militaH,vi,carataH","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ppp,preverb,0"
pt1305.xml,"i,iic,iic,m7s,m7s,m2s,iic,m7s,m1s,i,cau ipf a3s,i","evam,kfta,yudDa,niScaye,kOlike,vizRum,vEkuRWa,svarge,vEnateyaH,vi,ajYapayat,yaTA","adv,ppp,ppp,adj_cbv,noun,0,0,noun_ck,noun,preverb,vt9am,adv_rel"
pt599.xml,"m1d,i,iic,m1d,iic,iic,m1d,iic,iic,m1d,n2s,pre[10] m3d","tO,ca,karawaka,damanakO,svAmi,prasAda,rahitO,kzut,kzAma,kaRWO,parasparam,mantrayete","pron,0,iic,noun,iic,iic,ppp,iic,iic,noun,noun,root"
pt1315.xml,"iic,mvs,n1s,i,n1s","pataNga,rAja,yuktam,eva,idam","0,noun_ctp6,ppp,pcl,pron_dem"
pt298.xml,"m1s,prf a3s","damanakaH,Aha","noun,root"
pt1891.xml,"i,i,n2s,ipv[8] a2s,n1s,pre[1] m3s","yadi,evam,tat,kuru,yat,rocate","adv_rel,adv,pron_dem,vt8am,pron_rel,vt1m"
pt342.xml,"i,iic,m1s,n1s,iic,iic,n2s,iic,i,m2s,ipf[1] a3s","ataH,nirASI,BUtaH,tat,dAru,carma,avaSezam,ava,lokya,Slokam,apaWat","0,iic,0,0,0,0,0,preverb,0,0,0"
pt1790.xml,"i,m1s,prf a3s","punaH,saYjIvakaH,Aha","adv,pn,vt2a"
pt789.xml,"n1s,m6d,f6d,f1s,n1s,n7s,pre p3s,n1s,iic,m7s,i,n7s,n1s,n7s,f1s,n1s,n7s,i,i,n1s,iic,m1s,fvs,f6p,iic,m1s,m1s,iic,f6p,f1p,pop[2] a3p,m6p,f1p","kArkaSyam,stanayoH,dfSoH,taralatA,alIkam,muKe,SlAGyate,kOwilyam,kaca,saYcaye,ca,vacane,mAndyam,trike,sTUlatA,BIrutvam,hfdaye,sadA,eva,kaTitam,mAyA,prayogaH,priye,yAsAm,doza,gaRaH,guRaH,mfga,dfSAm,tAH,syuH,paSUnAm,priyAH","0,noun,noun,0,noun,noun,vt1m,0,0,ctp6,pcl_conj,noun,0,0,0,0,noun,pcl,pcl,ppp,0,ctp6,adj,pron_rel,0,ctp6,noun,0,adj_cbv,pron_dem,vi2a,0,0"
pt1339.xml,"iic,n1s,m6p,i,n2s","a,Bayam,BavatAm,ataH,param","0,noun_ctp_na,pron,adv_dem,adv"
pt404.xml,"i,iic,i,m1p,i,pre[4] a3p","na,dIna,upari,mahAntaH,pra,kupyanti","0,iic,0,noun,preverb,root"
pt1569.xml,i,taTA,adv_dem
pt850.xml,"i,n1p,i,pre[1] a3p","Ahosvit,anyAni,api,Bavanti","pcl,adj_pron,pcl,vi1a"
pt588.xml,"n1s,i,i","uktam,ca,yataH","ppp,0,0"
pt466.xml,"i,mvs,m1s,m1s,m3s,iic,m7s,m1s,iic,iic,n2s,i,m1s","BoH,mitra,prasAditaH,asO,mayA,Bavat,arTe,svAmI,a,Baya,pradAnam,ca,dApitaH","0,0,ppp,0,0,0,0,0,0,0,0,0,ppp_cau"
pt435.xml,"x3s,m1s,n1s,prf a3s","mayA,pfzwaH,idam,Aha","pron,ppp,pron,root"
pt801.xml,"f1s,i,iic,f1s,iic,f1s,iic,iic,f1s,i,iic,n2s,m2s,m2s,i,prf a3s","sA,api,Cinna,nAsikA,pratyutpanna,matiH,gfha,aByantara,sTitA,eva,tat,aBimuKam,kzuram,ekam,prezayAm,Asa","pron_dem,pcl,0,adj_cbv,0,adj_cbv,0,0,adj_ctp7,pcl,0,noun_ctp6,noun,num_cardinal,ppf_actn,vi2a"
pt1274.xml,"ipv[1] a2p,x1p,iic,i","tizWata,yUyam,yaTA,suKam","vi1a,pron_p2,0,cab"
pt1438.xml,"i,n1s","kaTam,etat","0,0"
pt1513.xml,"m1s,i,n2s,i,iic,m2s,i,m1s,iic,m1s,i,cau fut a3s,i,i,iic,m2s,m1s","brAhmaRaH,ca,tat,gfhItvA,suvarRa,kAram,smftvA,sa,sama,upakArI,vi,krApayizyati,evam,matvA,tat,sakASam,gataH","noun,pcl_conj,pron_dem,abs,0,noun_ctp_upapada,abs,adj_dem,0,adj_ctp_upapada,preverb,vt9am,adv,abs,0,noun_ctp6,ppp"
pt270.xml,"m1s,x1s,x6p,iic,m1s","ciraMtanaH,tvam,asmAkam,mantri,putraH","noun,pron,pron,iic,noun"
pt948.xml,"n2s,i,iic,n2s,i,m3p,m3p,iic,m3p,iic,m3p,iic,m1s,m1s,i","tat,ca,duzwa,BAzitam,SrutvA,sarvEH,tEH,jala,carEH,prARa,BItEH,vi,jYaptaH,bakaH,yaTA","adj_dem,pcl_conj,ppp,noun_ck,abs,adj_pron,adj_dem,0,noun_ctp_upapada,0,adj_ctp5,preverb,ppp,noun,adv_rel"
pt110.xml,"pre[2] a3s,i,m7s,n1s","asti,kasminScit,pradeSe,nagaram","0,0,0,0"
pt314.xml,"m6s,i,f7s,iic,m1s,f7s,m1s,n7s,i,n1s,m2s,iic,iic,m2s,cau pre a3s,f1s,m2s,m2s","yasya,na,vipadi,vi,zAdaH,sampadi,harzaH,raRe,ca,DIratvam,tam,Buvana,traya,tilakam,janayati,jananI,sutam,viralam","pron,0,noun,iic,ifc,noun,noun,noun,0,noun,pron,iic,iic,noun,root,noun,ppp,noun"
pt1645.xml,"i,m7s,m7s,i,m3s,iic,iic,m3s,f3s,i,iic,m3s,iic,m1s,i,iic,m7s,m1s,m1s","evam,vartamAne,pradoze,eva,tena,kAla,an,aBijYena,buBukzayA,ca,A,ftena,supta,mAtraH,eva,pfzWa,pradeSe,dazwaH,rAjA","adv,prmp[1],noun,pcl,pron_dem,0,0,adj_ctp6,noun,pcl_conj,preverb,ppp,ppp,0,pcl,0,noun_ck,ppp,noun"
pt866.xml,"m1s,iic,iic,iic,m1s,iic,m1s,iic,n1s","nirdayaH,vaDa,banDa,Ceda,viDiH,an,ucitaH,daRqa,pAruzyam","adj,0,0,0,noun_ctp6,0,noun_ctp_na,0,noun_ctp7"
pt1550.xml,"i,m1s,m1s","tataH,BramitaH,qiRqimaH","adv_dem,noun,noun"
pt1466.xml,"i,i,m3s,m1s,i,iic,m1s","evam,SrutvA,dvijena,saH,api,ut,tAritaH","adv,abs,noun,pron_dem,pcl,preverb,ppp_cau"
pt346.xml,"i,x1s,pre[2] a1s","ataH,aham,bravImi","0,pron,root"
pt1505.xml,"i,n3p,m6s,n1s,n1s,n2s,i,iic,n1s","yadi,PalEH,BavataH,kAryam,tat,nityam,eva,A,gantavyam","pcl_rel,noun,adj,gerundive,pron_dem,adv,pcl,preverb,gerundive_tavya"
pt103.xml,"i,n1s,m3s,m3s","Badra,kim,anena,vyApAreRa","0,0,0,0"
pt689.xml,"i,i,i,i,m1s,pre[2] a1s,i,m1s,n7s,f3s,i,prf a3s","tataH,ca,hA,hA,muzitaH,asmi,iti,jalpan,BUtale,mUrCayA,ni,papAta","adv_dem,pcl_conj,pcl,pcl,ppp,vi2a,pcl,prap[1],noun,noun,preverb,vi1a"
pt1346.xml,"i,i,m1s,i,iic,m1s,i,ipv[1] a3s,m1s,iic,iic,f4s","yadi,evam,BavAn,api,kfta,niScayaH,tataH,gacCatu,BavAn,aBi,mata,sidDaye","pcl_rel,adv,pron,pcl,ppp,adj_cbv,adv_dem,v1a,pron,0,ppp,noun_ctp6"
pt1628.xml,"f1s,ipf[2] a3s","sA,abravIt","pron_dem,vt2am"
pt425.xml,"n1s,i,x2s,i,i,pre[1] a2s,i,iic,iic,m1s,m6s,m5s,m1s","tat,yadi,mAm,avaSyam,tatra,nayasi,tataH,a,Baya,prasAdaH,svAminaH,sakASAt,dApayitavyaH","0,0,0,0,0,0,0,0,0,0,0,0,gerundive_tavya_cau"
pt567.xml,"mvs,x3s,iic,iic,m1s,m1s","deva,mayA,sam,A,nItaH,saYjIvakaH","noun,pron,iic,preverb,ppp,noun"
pt1726.xml,"n1s,n1s,iic,n1s,x6s,i","kim,idam,A,patitam,mama,iti","pron_int,pron_dem,preverb,ppp,1st pron,pcl"
pt1846.xml,"m1s,prf a3s","siMhaH,Aha","noun,vt2a"
pt308.xml,"n1s,i,iic,iic,iic,iic,iic,iic,iic,iic,iic,iic,iic,m6p,m1p,pre p3p,i,i,m5p,n1s","tat,yaTA,meGa,stanita,veRu,vIRA,paRava,mfdaNga,SaNKa,GaRwA,Sakawa,kapAwa,yantra,AdInAm,SabdAH,SrUyante,na,ca,teByaH,Betavyam","pron,0,iic,ppp,iic,iic,iic,iic,iic,iic,iic,iic,iic,noun,noun,root,0,0,pron,gerundive_tavya"
pt755.xml,"i,x1s,iic,m2s,iic,i,iic,n2s,i,ipv[1] a2s,i","tataH,tvam,deva,dattam,sam,BAvya,druta,taram,A,gacCa,iti","adv_dem,pron_p2,0,pn,preverb,abs,0,adj_comp,preverb,v1a,pcl"
pt1647.xml,"i,m1s,pre[2] a1s,m3s,i","are,dazwaH,asmi,kena,api","pcl,ppp,vi2a,pron_dem,pcl"
pt1899.xml,"i,m1p,m1p,iic,iic,m1p,i,iic,m2s,iic,i,iic,m1p","tataH,te,sarve,bAzpa,pUrita,dfSaH,gatvA,mada,utkawam,pra,namya,upa,vizwAH","adv_dem,pron_dem,adj_pron,0,ppp_cau,adj_cbv,abs,0,noun_pn_ctp3,preverb,abs,preverb,ppp"
pt1967.xml,"pre[2] a3s,n7s,i,n7s,m1s,iic,m1s,n1s","asti,kasmin,cit,nagare,raTakAraH,deva,guptaH,nAma","0,adj_int,pcl,noun,noun_ctp_upapada,0,noun_pn_ctp3,noun"
pt1011.xml,"m3s,i,n1s,pop[8] a3s,i","upAyena,hi,tat,kuryAt,iti","noun,pcl_sub,pron_dem,vt8am,pcl"
pt1437.xml,"m1s,prf a3s","piNgalakaH,Aha","0,0"
pt987.xml,"m1s,i,iic,f2s,iic,f2s,i,i,i,iic,n1s,i,i,i,n7s,iic,m1s","kulIraH,api,mfRAla,sadfSIm,baka,grIvAm,gfhItvA,SanEH,SanEH,matsya,antikam,eva,tatra,eva,sarasi,A,gataH","noun,pcl,0,adj_ctp3,0,noun_ctp6,abs,adv,adv,0,noun_ctp6,pcl,adv_dem,pcl,noun,preverb,ppp"
pt533.xml,"iic,m1s,i,m1s,i,iic,m2s,m1s,i,pre[1] m3s,i,iic,m1s,i,m1s,i,i,pre p3s","a,kulInaH,api,mUrKaH,api,BU,pAlam,yaH,atra,sevate,api,sammAna,hInaH,api,sa,sarvatra,pra,pUjyate","0,0,0,0,0,0,0,0,0,0,0,0,ppp,0,0,0,preverb,vt10a"
pt1156.xml,"m2p,m2p,i,m2p,m1s,iic,iic,f7s,i,f7s,iic,i,m1s","dIrGAn,uzRAn,ca,niHSvAsAn,muYcamAnaH,an,A,stIrRAyAm,eva,KawvAyAm,ni,patya,sTitaH","adj,adj,pcl_conj,noun,prap,0,preverb,ppp,0,0,preverb,abs,ppp"
pt544.xml,"i,i,iic,m1s,m1s,m1s,iic,n7s,i,iic,f2s,m6s,iic,m6s,iic,iic,f2s,m1s,n1s,prf a3s","tataH,ca,anye,dyuH,sa,goraBaH,rAja,kule,gatvA,yoga,nidrAm,gatasya,BU,pateH,sam,mArjana,kriyAm,kurvan,idam,Aha","0,0,0,0,0,0,0,0,0,0,0,ppp,0,0,preverb,0,0,0,0,0"
pt1769.xml,"i,m3s,m3s,m1s,m1s","aTa,kAlena,gacCatA,haMsaH,cintitavAn","pcl,noun,prap[1],noun,pap"
pt1300.xml,"n1s,n3s,i,i,m1s,i,i","kim,bahunA,uBayaTA,api,mftyuH,eva,iti","pron_int,adj,adv_pron,pcl,noun,pcl,pcl"
pt85.xml,"m1s,iic,iic,m1s,iic,m1s,iic,m1s,i,i,n1p","siMhaH,siMha,anu,yAyI,kAkara,vargaH,kim,vfttaH,ca,iti,maRqalAni","0,0,0,0,0,0,0,ppp,0,0,0"
pt705.xml,"fvs,ipv[1] a2s,x1s,m2s,m2s,iic,i,n2s,i","priye,gacCa,tvam,enam,atiTim,A,dAya,gfham,prati","adj,v1a,pron_p2,adj_dem,noun,preverb,abs,noun,pcl"
pt933.xml,"i,i,m6p,n7s,m1s,m1s,i,pre[1] a3s","tatra,ca,matsyAnAm,maDye,ekaH,kulIrakaH,prati,vasati","adv_dem,pcl_conj,noun,adj,num_cardinal,noun,preverb,vt1a"
pt578.xml,"n1s,n1s,iic,n2s,n1s,n1s,iic,iic,iic,iic,n5s,i","yat,kAraRam,bahu,apAyam,idam,vanam,an,eka,rOdra,sattva,saNkulatvAt,iti","prap[2],0,0,0,0,0,0,0,0,0,0,0"
pt501.xml,"mvs,iic,n3s,iic,f3s,iic,iic,m6s,i,x6s,n5s,f1s,iic,iic,f1s","deva,rAtri,jAgaraRena,dyUta,AsaktatayA,mArjana,karma,ratasya,api,me,balAt,nidrA,sam,A,yAtA","noun,noun,noun_ctp7,noun,noun_ctp6,noun,noun,noun_ctp7,pcl,1st pron,noun,noun,preverb,preverb,ppp"
pt1399.xml,"n1s,m3s,iic,m3s,iic,n2p,iic,m3s,m1s,i,i,i,iic,m1s,m1s,iic,m1s,m1s","kim,gajena,pra,Binnena,rAja,karmARi,a,kurvatA,sTUlaH,vA,yadi,vA,a,sTUlaH,SreyAn,kftya,karaH,pumAn","0,0,preverb,ppp,0,0,0,prap[8],0,0,0,0,0,0,0,gerundive_ya,0,0"
pt310.xml,"i,iic,m7s,i,m7s,i,m7s,m6s,i,pre p3s,n1s,iic,m7s,iic,m6s,i,m1s,pre[2] a3s,iic,m2s","api,ut,kawe,ca,rOdre,ca,SatrO,yasya,na,hIyate,DEryam,pra,Apte,mahI,pasya,na,sa,yAti,parA,Bavam","0,iic,noun,0,noun,0,noun,pron,0,root,noun,preverb,ppp,iic,ifc,0,pron,root,iic,noun"
pt722.xml,"x1s,iic,m5s,iic,f1s,i,i,i,i,iic,f1s","aham,tvad,sakASAt,A,gatA,na,kutra,cit,api,nir,gatA","1st pron,pron_p2,0,preverb,ppp,pcl_neg,adv_int,pcl,pcl,preverb,ppp"
pt566.xml,"i,iic,n7s,m1s,m2s,iic,iic,0,iic,m2s,i,ipf[1] a3s,prf a3s,i","evam,aBi,hite,damanakaH,tam,sam,A,dAya,piNgalaka,sakASam,A,agacCat,Aha,ca","0, preverb,0,noun,pron,iic,iic,ifc,iic,noun,preverb,root,root,0"
pt1727.xml,"iic,iic,m1s,iic,m1s,n5s,i,pre p3s,n1s,n1s,i,n1s,m1s,i,iic,m1s,iic,m1s,m1s,m1s,f2s,i,pre[2] a3s","A,rADya,mAnaH,nf,patiH,prayatnAt,A,rADyate,nAma,kim,atra,citram,ayam,tu,a,pUrvaH,pratimA,viSezaH,yaH,sevyamAnaH,riputAm,upa,eti","preverb,gerundive_ya,0,0,0,0,preverb,0,0,0,0,0,0,0,0,0,0,0,0,prpp,0,preverb,0"
pt192.xml,"ipv[1] a2s,i,iic,m1s,iic,m1s,iic,iic,iic,m1s,pre[8] a3s,iic,m2s,m1s,m1s,pop[1] a3s,iic,m1s","jIva,iti,pra,bruvan,prA,uktaH,kfti,a,kftya,vicakzaRaH,karoti,nir,vikalpam,yaH,sa,Bavet,rAja,vallaBaH","0,0,preverb,prap[6],preverb,ppp,0,0,gerundive_ya,0,0,0,0,0,0,0,0,0"
pt1870.xml,"mvs,m2s,i,m1p,n2s,n2s,f1s,iic,m1p,n2s,n2s,i,i,i,m1s","svAmin,samastam,api,BrAntAH,vanam,sAmpratam,buBukzA,A,krAntAH,padam,ekam,api,calitum,na,SaktaH","noun,noun,pcl,ppp,noun,noun,0,preverb,noun_ctp3,noun,num_cardinal,pcl,infinitive,pcl_neg,ppp"
pt1049.xml,"i,i,i,iic,m5s,m6s,m1s,iic,m1s","aTa,kadA,cit,jAti,kramAt,SaSakasya,avasaraH,sam,jAtaH","pcl,adv_int,pcl,0,noun_ctp6,noun,noun,preverb,ppp"
pt681.xml,"i,iic,f1s,m1s,m1s","aho,manda,matiH,ayam,jambukaH","pcl,0,adj_cbv,adj_dem,noun"
pt890.xml,"iic,n2p,i,n2p,iic,iic,iic,m1s,iic,m1s,iic,iic,iic,n2p,i,pre[10] a3s","tat,apatyAni,ca,jAtAni,tat,vfkza,vivara,anusArI,kfzRa,sarpaH,a,sam,jAta,kriyARi,eva,Bakzayati","0,noun_ctp6,pcl_conj,ppp,0,0,0,adj_ctp_upapada,0,noun_ck,0,0,0,adj_cbv,pcl,vt10a"
pt1877.xml,"n1s,i","uktam,ca","ppp,pcl_conj"
pt703.xml,"n3s,m1p,m1p,n3s,iic,m1s,iic,n3s,m1s,iic,n3s, m3s,iic,m1s","svAgatena,agnayaH,prItAH,Asanena,Sata,kratuH,pAda,SOcena,govindaH,anna,Adyena,prajA,patiH","noun,noun,ppp,noun,0,noun_pn_ctp_dvigu,0,noun_ctp6,noun_pn_ctp_upapada,0,adj_cbv,0,noun_pn_ctp6"
