lexid,filename,sentence,word
adj ctp prAdi,mbh12_26040.xml,"['viSvarUpeRa', 'sarva', 'yajYezu', 'su', 'hutaH', 'somaH', 'pIyate']",hutaH
abb,mbh12_25988.xml,"['agniH', 'vizRuH', 'sarva', 'BUtAni', 'anu', 'pra', 'viSya', 'prARAn', 'DArayati']",prARAn
ppf. ac.,mbh03_14483.xml,"['na', 'arhasi', 'vidvan', 'mAm', 'upa', 'rodDum', 'iti']",vidvan
ppf. ac.,mbh12_25986.xml,"['agnO', 'sam', 'idDe', 'sa', 'juhoti', 'yaH', 'vidvAn', 'brAhmaRa', 'muKe', 'dAna', 'Ahutim', 'juhoti']",vidvAn
 ctp na,mbh12_13910.xml,"['an', 'ftAt', 'Kalu', 'tamaH', 'prAduH', 'BUtam', 'tamaH', 'grastAH', 'a', 'Darmam', 'eva', 'anu', 'vartante', 'na', 'Darmam']",Kalu
 ctp na,mbh12_25959.xml,"['na', 'sat', 'AsIt', 'na', 'a', 'sat', 'AsIt']",AsIt
adj ctp2,mbh12_13955.xml,"['sam', 'A', 'vfttAnam', 'sa', 'dArARAm', 'sahaDarma', 'carya', 'Pala', 'arTinAm', 'gfha', 'ASramaH', 'vi', 'DIyate']",gfha
adj ctp2,mbh12_25999.xml,"['vAk', 'samakAlam', 'hi', 'tasya', 'devasya', 'vara', 'pradasya', 'brAhmaRAH', 'praTamam', 'prAduH', 'BUtAH', 'brAhmaReByaH', 'ca', 'SezAH', 'varRAH', 'prAduH', 'BUtAH']",pradasya
bv,mbh12_26034.xml,"['aTa', 'tAH', 'viSvarUpaH', 'abravIt', 'adya', 'eva', 'sa', 'indrAH', 'devAH', 'na', 'Bavizyanti', 'iti']",indrAH
bv,mbh12_26003.xml,"['aSvinoH', 'graha', 'pratizeDa', 'ud', 'yata', 'vajrasya', 'puraMdarasya', 'cyavanena', 'stamBitaH', 'bAhuH']",puraMdarasya
vi6a,pt1459.xml,"['tri', 'satyena', 'aham', 'AtmAnam', 'SapAmi', 'na', 'Bayam', 'tava', 'asmat', 'sakASAt', 'vidyate']",vidyate
vi6a,pt1570.xml,"['sa', 'snigDaH', 'vyasanAt', 'ni', 'vArayati', 'yaH', 'tat', 'karma', 'yat', 'nirmalam', 'sA', 'strI', 'yA', 'anu', 'viDAyinI', 'sa', 'matimAn', 'yaH', 'sadBiH', 'aBi', 'arcyate', 'sA', 'SrIH', 'yA', 'na', 'madam', 'karoti', 'sa', 'suKI', 'yaH', 'tfzRayA', 'na', 'Uhyate', 'tat', 'mitram', 'yat', 'a', 'yantraRam', 'sa', 'puruzaH', 'yaH', 'Kidyate', 'na', 'Apadi']",Kidyate
adj ctp na,mbh12_26052.xml,"['aTa', 'daDIcaH', 'taTA', 'eva', 'a', 'vimanAH', 'suKa', 'duHKa', 'samaH', 'mahA', 'yogI', 'AtmAnam', 'sam', 'DAya', 'SarIra', 'parityAgam', 'cakAra']",vimanAH
adj ctp na,mbh12_26173.xml,"['kzatram', 'api', 'SASvatIm', 'a', 'vyayAm', 'pfTivIm', 'patnIm', 'aBi', 'gamya', 'buBuje']",vyayAm
ctp5,mbh12_25949.xml,"['Atma', 'teja', 'udBavam', 'pArTa', 'SfRuzva', 'ekamanAH', 'mama']",udBavam
ctp5,mbh03_14478.xml,"['tam', 'evam', 'vAdinam', 'izwa', 'jana', 'Soka', 'pari', 'ita', 'AtmA', 'rAjA', 'pra', 'uvAca']",Soka
 adv cab,mbh03_14500.xml,"['sa', 'ca', 'maRqUka', 'rAjaH', 'jAmAtaram', 'anu', 'jYApya', 'yaTA', 'A', 'gatam', 'agacCat']",agacCat
vt8a,pt159.xml,"['tat', 'kaTaya', 'kaTam', 'AtmI', 'karizyasi']",karizyasi
 cpt3,mbh03_14456.xml,"['tat', 'pra', 'viSya', 'rAjA', 'sa', 'saha', 'priyayA', 'suDA', 'tala', 'sukftAm', 'vimala', 'salila', 'pUrRAm', 'vApIm', 'apaSyat']",vApIm
adj ppr. [1] md.,mbh03_14654.xml,"['saraH', 'ca', 'idam', 'asya', 'dakziRA', 'dattABiH', 'goBiH', 'ati', 'kramamARABiH', 'kftam']",kftam
adj ppr. [1] md.,mbh03_14651.xml,"['sa', 'muhUrtam', 'DyAtvA', 'bAzpa', 'pUrRa', 'nayanaH', 'ud', 'vigna', 'hfdayaH', 'vepamAnaH', 'visaYjYa', 'kalpaH', 'prAYjaliH', 'abravIt']",visaYjYa
gerundive_tavya,pt1317.xml,"['anena', 'tasya', 'rAjYaH', 'GAtakena', 'Bavitavyam']",Bavitavyam
gerundive_tavya,pt190.xml,"['rAja', 'mAtari', 'devyAm', 'ca', 'kumAre', 'muKya', 'mantriRi', 'puras', 'hite', 'pratIhAre', 'kartavyam', 'rAjavat', 'sadA']",kartavyam
prap_cau,pt80.xml,"['tasmin', 'ca', 'marakata', 'sadfSAni', 'Sazpa', 'pallava', 'agrARi', 'Bakzayan', 'katipayEH', 'ahoBiH', 'hara', 'vfzaBaH', 'iva', 'pInaH', 'kakudmAn', 'balavAn', 'ca', 'sam', 'vfttaH']",Bakzayan
prap_cau,pt1208.xml,"['evam', 'aBi', 'DAya', 'gate', 'raTa', 'kAre', 'manaH', 'raTa', 'SatEH', 'divasa', 'Sezam', 'ati', 'vAhya', 'pra', 'sannAyAm', 'rajanyAm', 'snAna', 'DUpa', 'cUrRa', 'vilepana', 'tAmbUla', 'muKa', 'vAsa', 'vAsa', 'vAsa', 'kusuma', 'AdiBiH', 'ati', 'suraBi', 'vicitra', 'mAlya', 'ambaraH', 'mukuwa', 'Adi', 'ABaraRa', 'alaNkftaH', 'kOlikaH', 'taTEva', 'anu', 'sTitavAn', 'yAvat', 'asO', 'rAja', 'kanyA', 'suDA', 'aMSu', 'kara', 'adAte', 'harmya', 'tale', 'Sayana', 'tala', 'ava', 'sTitA', 'ekAkinI', 'candramasam', 'ava', 'lokayantI', 'manAg', 'madanena', 'spfSyamAna', 'sahasA', 'eva', 'tam', 'vEnateya', 'aDi', 'rUQam', 'nArAyaRa', 'AkAram', 'kOlikam', 'ava', 'lokitavatI']",lokayantI
noun_ctp_na,pt633.xml,"['niHspfhaH', 'na', 'aDikArI', 'syAt', 'na', 'a', 'kAmI', 'maRqana', 'priyaH', 'na', 'a', 'vi', 'dagDaH', 'priyam', 'brUyAt', 'sPuwa', 'vaktA', 'na', 'vaYcakaH']",kAmI
noun_ctp_na,pt977.xml,"['varam', 'vi', 'hAraH', 'saha', 'pannagEH', 'kftaH', 'SaWa', 'AtmaBiH', 'vA', 'ripuBiH', 'saha', 'uzitam', 'a', 'Darma', 'yuktEH', 'capalEH', 'a', 'paRqitEH', 'na', 'pApa', 'mitrEH', 'saha', 'vartitum', 'kzamam']",na
vt1a 6am,pt893.xml,"['trayaH', 'sTAnam', 'na', 'muYcanti', 'kAkAH', 'kA', 'puruzAH', 'mfgAH', 'apamAne', 'trayaH', 'yAnti', 'siMhAH', 'sat', 'puruzAH', 'gajAH']",muYcanti
vt9a 4a,pt1001.xml,"['tasmAt', 'kasya', 'api', 'DaninaH', 'kanaka', 'sUtram', 'hAram', 'vA', 'pra', 'mAdinaH', 'gfhItvA', 'tatra', 'pra', 'kzipatu', 'yaTA', 'sarpaH', 'tat', 'grahaRena', 'baDyate']",baDyate
ctp_upapada,pt812.xml,"['A', 'yAti', 'sKalitEH', 'pAdEH', 'muKa', 'vEvarRya', 'saM', 'yutaH', 'lalAwa', 'sveda', 'BAk', 'BUri', 'gadgadam', 'BAzate', 'vacaH']",BAk
ctp_upapada,pt1806.xml,"['gallopa', 'ante', 'sucira', 'niBftam', 'vAri', 'vanya', 'dvipAnAm', 'ye', 'sevante', 'nava', 'maDu', 'rasa', 'A', 'svAda', 'lubDAH', 'dvirePAH', 'te', 'tat', 'karRa', 'vyajana', 'pavana', 'pra', 'INKitEH', 'kzipta', 'dehAH', 'BUmim', 'pra', 'AptAH', 'kamala', 'vivara', 'krIqitAni', 'smaranti']",dvirePAH
pcl_int,pt23.xml,"['tat', 'sam', 'kzepa', 'mAtram', 'kim', 'cit', 'etezAm', 'praboDana', 'arTam', 'cintyatAm', 'iti']",kim
pcl_int,pt1003.xml,"['tataH', 'ca', 'kAkI', 'kim', 'cit', 'saraH', 'prA', 'Apya', 'yAvat', 'paSyati', 'tat', 'maDye', 'kasya', 'cit', 'rAjYaH', 'antaH', 'puram', 'jala', 'A', 'sanna', 'ni', 'asta', 'kanaka', 'sUtra', 'muktA', 'hAra', 'vastra', 'ABaraRam', 'jala', 'krIqAm', 'karoti']",kim
adj ctp4,mbh12_13967.xml,"['vatsalAH', 'sarva', 'BUtAnAm', 'vAcyAH', 'Srotra', 'suKAH', 'giraH']",giraH
adj ctp4,mbh12_13982.xml,"['vi', 'mucya', 'agni', 'Dana', 'kalatra', 'paribarha', 'saNgAn', 'AtmanaH', 'sneha', 'pASAn', 'ava', 'DUya', 'pari', 'vrajanti', 'sama', 'lozwa', 'aSma', 'kAYcanAH', 'tri', 'varga', 'pra', 'vfttezu', 'AramBezu', 'a', 'sakta', 'budDayaH', 'ari', 'mitra', 'ud', 'AsInezu', 'tulya', 'vfttayaH', 'sTAvara', 'jara', 'Ayuja', 'aRqaja', 'svedaja', 'ud', 'BijjAnAm', 'BUtAnAm', 'vAk', 'manaH', 'karmaBiH', 'an', 'aBi', 'drohiRaH', 'a', 'niketAH', 'parvata', 'pulina', 'vfkza', 'mUla', 'devata', 'yatanAni', 'anu', 'carantaH', 'vAsa', 'ArTam', 'upa', 'IyuH', 'nagaram', 'grAmam', 'vA', 'nagare', 'paYca', 'rAtrikAH', 'grAma', 'eka', 'rAtrikAH']",vAk
cds,mbh12_25963.xml,"['tataH', 'BUta', 'sarge', 'pra', 'vftte', 'prajA', 'krama', 'vaSAt', 'brahma', 'kzatram', 'upa', 'atizWat']",kzatram
 ctp3,mbh12_13910.xml,"['an', 'ftAt', 'Kalu', 'tamaH', 'prAduH', 'BUtam', 'tamaH', 'grastAH', 'a', 'Darmam', 'eva', 'anu', 'vartante', 'na', 'Darmam']",Darmam
 ctp3,mbh03_14654.xml,"['saraH', 'ca', 'idam', 'asya', 'dakziRA', 'dattABiH', 'goBiH', 'ati', 'kramamARABiH', 'kftam']",goBiH
ck,mbh12_26001.xml,"['ahalyA', 'DarzaRa', 'nimittam', 'hi', 'gOtamAt', 'hari', 'SmaSrutAm', 'indraH', 'pra', 'AptaH']",SmaSrutAm
ck,mbh12_26020.xml,"['putra', 'kim', 'para', 'pakza', 'varDanaH', 'tvam', 'mAtula', 'pakzam', 'nASayasi']",pakza
 adj cbv,pt977.xml,"['varam', 'vi', 'hAraH', 'saha', 'pannagEH', 'kftaH', 'SaWa', 'AtmaBiH', 'vA', 'ripuBiH', 'saha', 'uzitam', 'a', 'Darma', 'yuktEH', 'capalEH', 'a', 'paRqitEH', 'na', 'pApa', 'mitrEH', 'saha', 'vartitum', 'kzamam']",vA
 adj cbv,pt1153.xml,"['aTa', 'kadA', 'cit', 'kasmin', 'cit', 'sam', 'jAta', 'mahA', 'utsave', 'sarvaH', 'eva', 'pOra', 'janaH', 'yaTA', 'viBava', 'Bfta', 'alaNkAraH', 'devatA', 'Ayatana', 'Adizu', 'sTAnezu', 'pari', 'Bramitum', 'pra', 'vfttaH']",sTAnezu
adj_rel,pt1311.xml,"['yAni', 'ca', 'BawwAraka', 'AyatanAni', 'tAni', 'nAstikAH', 'vi', 'nASayizyanti']",yAni
adj_rel,pt1038.xml,"['ajAH', 'iva', 'prajAH', 'mohAt', 'yaH', 'hanyAt', 'pfTivI', 'patiH', 'tasya', 'ekA', 'jAyate', 'tfptiH', 'na', 'dvitIyA', 'kaTam', 'cana']",yaH
 cab,mbh03_14467.xml,"['te', 'BItAH', 'maRqUka', 'rAjYe', 'yaTA', 'vfttam', 'ni', 'avedayan']",ni
 cab,pt584.xml,"['araRya', 'DarmAt', 'vi', 'yojya', 'grAma', 'Darmezu', 'ni', 'yojitaH', 'kim', 'bahunA', 'prati', 'aham', 'saYjIvaka', 'piNgalakO', 'kevalam', 'rahasyam', 'miTaH', 'mantrayete']",saYjIvaka
adv_int,pt1752.xml,"['aTa', 'kadA', 'cit', 'tasya', 'antakaraH', 'mftyuH', 'ulUka', 'rUpeRa', 'A', 'yAtaH']",kadA
adv_int,pt911.xml,"['tat', 'kaTam', 'asya', 'apa', 'karizyasi']",kaTam
 ctp4,mbh12_26056.xml,"['tasmAt', 'anantaram', 'viSvarUpa', 'gAtra', 'maTana', 'samBavam', 'tvazwf', 'ut', 'pAditam', 'eva', 'arim', 'vftram', 'indraH', 'jaGAna']",eva
 ctp4,mbh12_26160.xml,"['nArAyaRaH', 'loka', 'hita', 'ArTam', 'vaqavAmuKaH', 'nAma', 'mahA', 'fziH', 'purA', 'aBavat']",ArTam
adj_pron,pt1255.xml,"['tat', 'sidDAH', 'asmAkam', 'sarve', 'hfdayasTA', 'mano', 'raTAh']",sarve
adj_pron,pt1047.xml,"['param', 'yadi', 'mama', 'atra', 'upa', 'vizwasya', 'na', 'ekEkaH', 'mfgaH', 'sam', 'A', 'ezyati', 'tat', 'nUnam', 'sarvAn', 'api', 'BakzayizyAmi', 'iti']",sarvAn
infinitive,pt1685.xml,"['saH', 'api', 'tat', 'A', 'karRya', 'palAyitum', 'IhamAnaH', 'vyAGreRa', 'KaRqaSaH', 'kftaH', 'mftaH', 'ca']",palAyitum
infinitive,pt773.xml,"['Dik', 'Dik', 'mahA', 'mUQa', 'kaH', 'mAm', 'mahA', 'satIm', 'pati', 'vratAm', 'Darzayitum', 'vyaNgayitum', 'vA', 'samarTaH']",Darzayitum
ca. pfp. [2],mbh12_26022.xml,"['sa', 'rUpaviSvaH', 'mAtuH', 'vAkyam', 'an', 'ati', 'kramaRIyam', 'iti', 'matvA', 'sam', 'pUjya', 'hiraRyakaSipum', 'agAt']",kramaRIyam
vt6m 1m,pt907.xml,"['kva', 'gataH', 'mfgaH', 'na', 'jIvati', 'pATaH', 'culukena', 'GAsa', 'muzwyA', 'vA', 'muYcati', 'cira', 'uzitatvAt', 'janma', 'vanam', 'na', 'apamAne', 'api']",muYcati
ctp_na,pt540.xml,"['asya', 'sammAnasya', 'a', 'cirAt', 'eva', 'drakzyasi', 'rAja', 'prasAda', 'Adi', 'Palam']",cirAt
ctp_na,pt857.xml,"['tatra', 'praTamam', 'tAvat', 'svAmi', 'amAtya', 'janapada', 'durga', 'koSa', 'daRqa', 'mitrARAm', 'ekatamasya', 'tamaH', 'yA', 'api', 'a', 'BAve', 'a', 'BAv', 'A', 'Kyam', 'ava', 'gantavyam']",BAve
v2m,pt1111.xml,"['yaH', 'a', 'balaH', 'pra', 'ut', 'natam', 'yAti', 'vi', 'hantum', 'sa', 'balam', 'ripum', 'vimadaH', 'sa', 'ni', 'varteta', 'SIrRa', 'dantaH', 'yaTA', 'gajaH']",vi
pfp. [2],mbh03_14426.xml,"['aTa', 'apaSyat', 'kanyAm', 'parama', 'rUpa', 'darSanIyAm', 'puzpARi', 'ava', 'cinvatIm', 'gAyantIm', 'ca']",darSanIyAm
vt5a,pt1632.xml,"['deSam', 'kAlam', 'kAryam', 'param', 'AtmAnam', 'ca', 'yaH', 'na', 'jAnAti', 'a', 'vi', 'mfSya', 'yaH', 'karoti', 'ca', 'na', 'sa', 'Palam', 'Apnoti', 'vE', 'mUrKaH']",Apnoti
vt5a,pt1162.xml,"['yadi', 'sarvasya', 'lokasya', 'guRAH', 'kalyARa', 'kAriRaH', 'tat', 'kaTam', 'mfga', 'SAva', 'akzyAH', 'guRa', 'yogaH', 'dunoti', 'mAm']",mAm
vt1m 6am,pt624.xml,"['tataH', 'sa', 'na', 'kasya', 'cit', 'vi', 'Svasiti', 'naktam', 'dinam', 'kakzA', 'antarAt', 'tAm', 'na', 'muYcati']",muYcati
pron_p1,pt525.xml,"['aparaM', 'mayA', 'asya', 'BU', 'pateH', 'anyasya', 'vA', 'kasyacit', 'svapne', 'api', 'vAk', 'mAtreRa', 'api', 'na', 'kftam', 'a', 'hitam']",mayA
noun_ctp2,pt1145.xml,"['damBena', 'api', 'niScaya', 'pUrvam', 'suprayuktena', 'kArya', 'sidDiH', 'iti']",pUrvam
noun_ctp2,pt1124.xml,"['sa', 'ca', 'siMhaH', 'ati', 'mUrKatayA', 'AtmanaH', 'pratibimbam', 'jala', 'maDya', 'gatam', 'dfzwvA', 'siMha', 'nAdam', 'mumoca']",gatam
adj cbv,mbh03_14651.xml,"['sa', 'muhUrtam', 'DyAtvA', 'bAzpa', 'pUrRa', 'nayanaH', 'ud', 'vigna', 'hfdayaH', 'vepamAnaH', 'visaYjYa', 'kalpaH', 'prAYjaliH', 'abravIt']",ud
adj cbv,mbh03_14478.xml,"['tam', 'evam', 'vAdinam', 'izwa', 'jana', 'Soka', 'pari', 'ita', 'AtmA', 'rAjA', 'pra', 'uvAca']",rAjA
ctp7,mbh12_13978.xml,"['tyakta', 'grAmya', 'vastra', 'AhAra', 'upaBogAH', 'vanya', 'OzaDi', 'mUla', 'Pala', 'parRa', 'pari', 'mita', 'vicitra', 'ni', 'yata', 'AhArAH', 'sTAna', 'AsaninaH', 'BUmi', 'pAzARa', 'sikatA', 'SarkarA', 'vAlukA', 'Basma', 'SAyinaH', 'kASa', 'kuSa', 'carma', 'valkala', 'saM', 'vfta', 'aNgAH', 'keSa', 'SmaSru', 'naKa', 'roma', 'DAriRaH', 'niyata', 'kAla', 'upasparSanAH', 'askanna', 'homa', 'bali', 'kAla', 'anu', 'zWAyinaH', 'samitkuSa', 'kusuma', 'upahAra', 'homa', 'arjana', 'labDa', 'viSrAmAH', 'SItA', 'uzRa', 'pavana', 'niH', 'tapta', 'vi', 'Binna', 'sarva', 'tvacaH', 'viviDa', 'niyama', 'yoga', 'carya', 'avihita', 'Darma', 'anu', 'zWAna', 'hfta', 'mAMsa', 'SoRitAH', 'tvak', 'asTi', 'BUtAH', 'Dfti', 'parAH', 'sattva', 'yogAt', 'SarIrARi', 'ud', 'vahanti']",kuSa
ctp7,mbh12_13948.xml,"['tatra', 'guru', 'kula', 'vAsam', 'eva', 'tAvat', 'praTamam', 'ASramam', 'uda', 'A', 'haranti']",vAsam
onom,pt803.xml,"['aTa', 'asmin', 'vyatikare', 'sA', 'duzwA', 'UrDvO', 'bAhU', 'vi', 'DAya', 'PUt', 'kartu', 'manAH', 'gfhAt', 'niH', 'cakrAma']",PUt
ctp3,mbh12_26165.xml,"['etat', 'ca', 'te', 'toyam', 'vaqavAmuKa', 'saYjYitena', 'pIyamAnam', 'maDuram', 'Bavizyati']",pIyamAnam
ctp3,mbh12_26166.xml,"['tat', 'etat', 'adya', 'api', 'vaqavAmuKa', 'saYjYitena', 'anu', 'vartinA', 'toyam', 'sAmudram', 'pIyate']",anu
vt6am 1m,pt665.xml,"['taTA', 'api', 'kakzA', 'antarAt', 'mAtrAm', 'na', 'muYcati']",muYcati
ppr. [1] ac.,mbh03_14551.xml,"['tAByAm', 'yAhi', 'tvam', 'yatra', 'kAmaH', 'mahA', 'fze', 'CandAMsi', 'vE', 'tvA', 'dfSam', 'sam', 'vahanti']",vahanti
ppr. [1] ac.,mbh12_26066.xml,"['nahuzaH', 'paYcaBiH', 'SatEH', 'jyotizAm', 'lalAwe', 'jvaladBiH', 'sarva', 'tejaH', 'harEH', 'tri', 'vizwapam', 'pAlayAm', 'baBUva']",jvaladBiH
adj cds,mbh03_14418.xml,"['aTa', 'aDvani', 'jAta', 'SramaH', 'kzut', 'tfzRA', 'aBi', 'BUtaH', 'ca', 'kasmin', 'cit', 'uddeSe', 'nIlam', 'vana', 'zaRqam', 'apaSyat']",tfzRA
noun_ctp_gati,pt52.xml,"['dAkziRAtyezu', 'jana', 'padezu', 'purandarapurasya', 'fdDi', 'sarva', 'guRa', 'sam', 'pannam', 'pfTivyAH', 'cUqA', 'maRi', 'ratna', 'BUtam', 'kElAsa', 'SiKara', 'Akfti', 'viviDa', 'yantra', 'praharaRa', 'AcaraRa', 'pari', 'pUrRa', 'go', 'pura', 'awwAlakam', 'visaNkawa', 'utkawa', 'dfQa', 'pariGa', 'kapAwa', 'toraRa', 'argala', 'upagata', 'indra', 'kIla', 'vipula', 'dvAram', 'su', 'vi', 'hita', 'SfNgAwaka', 'catuzpaTa', 'prati', 'sTita', 'an', 'eka', 'devatA', 'Ayatanam', 'pariKA', 'pari', 'karita', 'ut', 'Srita', 'hima', 'giri', 'sadfSa', 'AkAra', 'prAkAra', 'valaya', 'pari', 'vezwitam', 'mahilA', 'ropyam', 'nAma', 'nagaram']",visaNkawa
noun_ctp_gati,pt840.xml,"['vyasanam', 'hi', 'mahA', 'rAjYaH', 'mohAt', 'sam', 'prati', 'padyate', 'viDinA', 'SAstra', 'dfzwena', 'mftyuH', 'vAryaH', 'pra', 'yatnataH']",yatnataH
adj_ck,pt1771.xml,"['tat', 'aDunA', 'gacCAmi', 'tasya', 'priya', 'suhfdaH', 'ulUkasya', 'sakASam']",suhfdaH
adj_ck,pt633.xml,"['niHspfhaH', 'na', 'aDikArI', 'syAt', 'na', 'a', 'kAmI', 'maRqana', 'priyaH', 'na', 'a', 'vi', 'dagDaH', 'priyam', 'brUyAt', 'sPuwa', 'vaktA', 'na', 'vaYcakaH']",vaktA
1st pron,pt656.xml,"['yat', 'kAraRam', 'niHsaNgatA', 'yatInAm', 'pra', 'Sasyate', 'tava', 'mama', 'api', 'ca']",mama
1st pron,pt1867.xml,"['tat', 'tizWantu', 'BavantaH', 'atra', 'eva', 'yAvat', 'aham', 'gfham', 'gatvA', 'svAmi', 'vacanam', 'A', 'nayAmi']",aham
 preverb,pt229.xml,"['yaTA', 'aBi', 'pra', 'itam', 'anu', 'sTIyatAm']",aBi
 preverb,pt566.xml,"['evam', 'aBi', 'hite', 'damanakaH', 'tam', 'sam', 'A', 'dAya', 'piNgalaka', 'sakASam', 'A', 'agacCat', 'Aha', 'ca']",aBi
vt6am,pt1538.xml,"['mAm', 'asmAt', 'banDanAt', 'mocaya']",mocaya
vt6am,pt1040.xml,"['yaTA', 'gOH', 'duhyate', 'kAle', 'pAlyate', 'ca', 'taTA', 'prajAH', 'sicyate', 'cIyate', 'ca', 'eva', 'latA', 'puzpa', 'Pala', 'pradA']",sicyate
adv_cab,pt1981.xml,"['vayasya', 'tvayA', 'prati', 'aham', 'atra', 'A', 'gantavyam', 'param', 'ekAkinA', 'eva']",aham
adv_cab,pt1033.xml,"['yat', 'kAraRam', 'vayam', 'eva', 'svAminaH', 'ekEkam', 'vana', 'caram', 'vArakeRa', 'sTAna', 'sTitasya', 'eva', 'AhAra', 'arTam', 'prati', 'aham', 'prezayizyAmaH']",aham
vt1am,pt1867.xml,"['tat', 'tizWantu', 'BavantaH', 'atra', 'eva', 'yAvat', 'aham', 'gfham', 'gatvA', 'svAmi', 'vacanam', 'A', 'nayAmi']",nayAmi
vt1am,pt1101.xml,"['jAta', 'mAtram', 'na', 'yaH', 'Satrum', 'rogam', 'ca', 'praSamam', 'nayet', 'mahA', 'balaH', 'api', 'tena', 'eva', 'vfdDim', 'pra', 'Apya', 'sa', 'hanyate']",nayet
adj ck,mbh12_25998.xml,"['veda', 'purARa', 'itihAsa', 'prAmARyAt', 'nArAyaRa', 'muKa', 'ut', 'gatAH', 'sarva', 'AtmAnaH', 'sarva', 'kartAraH', 'sarva', 'BAvanAH', 'ca', 'brAhmaRAH']",sarva
adj ck,mbh03_14456.xml,"['tat', 'pra', 'viSya', 'rAjA', 'sa', 'saha', 'priyayA', 'suDA', 'tala', 'sukftAm', 'vimala', 'salila', 'pUrRAm', 'vApIm', 'apaSyat']",sukftAm
 cd,mbh12_13978.xml,"['tyakta', 'grAmya', 'vastra', 'AhAra', 'upaBogAH', 'vanya', 'OzaDi', 'mUla', 'Pala', 'parRa', 'pari', 'mita', 'vicitra', 'ni', 'yata', 'AhArAH', 'sTAna', 'AsaninaH', 'BUmi', 'pAzARa', 'sikatA', 'SarkarA', 'vAlukA', 'Basma', 'SAyinaH', 'kASa', 'kuSa', 'carma', 'valkala', 'saM', 'vfta', 'aNgAH', 'keSa', 'SmaSru', 'naKa', 'roma', 'DAriRaH', 'niyata', 'kAla', 'upasparSanAH', 'askanna', 'homa', 'bali', 'kAla', 'anu', 'zWAyinaH', 'samitkuSa', 'kusuma', 'upahAra', 'homa', 'arjana', 'labDa', 'viSrAmAH', 'SItA', 'uzRa', 'pavana', 'niH', 'tapta', 'vi', 'Binna', 'sarva', 'tvacaH', 'viviDa', 'niyama', 'yoga', 'carya', 'avihita', 'Darma', 'anu', 'zWAna', 'hfta', 'mAMsa', 'SoRitAH', 'tvak', 'asTi', 'BUtAH', 'Dfti', 'parAH', 'sattva', 'yogAt', 'SarIrARi', 'ud', 'vahanti']",sTAna
i,mbh03_14647.xml,"['sADu', 'A', 'gamyatAm', 'tAvat', 'iti']",tAvat
noun_action,pt846.xml,"['striyaH', 'akzAH', 'mfgayA', 'pAnam', 'vAk', 'pAruzyam', 'ca', 'paYcamam', 'mahat', 'ca', 'daRqa', 'pAruzyam', 'arTa', 'dUzaRam', 'eva', 'ca']",pAnam
noun_action,pt859.xml,"['prasaNgaH', 'pUrvam', 'uktaH', 'eva', 'striyaH', 'akzAH', 'mfgayA', 'pAnam', 'ityAdi']",pAnam
vt9a,pt819.xml,"['BoH', 'anyAyena', 'eza', 'varAkaH', 'nApitaH', 'baDyate', 'sADu', 'samAcAraH']",baDyate
prap_caus,pt1127.xml,"['SaSakaH', 'api', 'hfzwa', 'manAH', 'sarvAn', 'mfgAn', 'A', 'nandya', 'tEH', 'pra', 'SasyamAnaH', 'yaTA', 'suKam', 'tatra', 'vane', 'vasati', 'sma']",SasyamAnaH
prap_caus,pt693.xml,"['evam', 'bahu', 'viDam', 'vi', 'lapya', 'tasya', 'pada', 'padDatim', 'anu', 'ezayat', 'vayam', 'ca', 'AzAQaBUtinA', 'pra', 'jalpan', 'SanEH', 'SanEH', 'pra', 'sTitaH']",ezayat
pcl_sub,pt1889.xml,"['yasmin', 'kule', 'yaH', 'puruzaH', 'praDAnaH', 'sadA', 'eva', 'yatnena', 'sa', 'rakzaRIyaH', 'tasmin', 'vinazwe', 'hi', 'kulam', 'vinazwam', 'na', 'nABi', 'BaNge', 'hi', 'arakAH', 'vahanti']",hi
pcl_sub,pt1396.xml,"['pUjyaH', 'banDuH', 'api', 'priyaH', 'api', 'tanayaH', 'BrAtA', 'vayasyaH', 'api', 'vA', 'yaH', 'mohAt', 'an', 'avadya', 'kArya', 'vimuKaH', 'heyaH', 'sa', 'kArya', 'arTinA', 'loke', 'hi', 'praTitAH', 'nanu', 'SrutiH', 'iyam', 'na', 'arTaH', 'api', 'gAyanti', 'yAm', 'kim', 'kAryam', 'kanakena', 'tena', 'Bavati', 'CedAya', 'karRasya', 'yat']",hi
gerundive_tavya_cau,pt1479.xml,"['etat', 'matvA', 'na', 'ut', 'tArayitavyaH', 'ayam', 'na', 'ca', 'asya', 'viSvAsam', 'anu', 'gantavyam']",tArayitavyaH
gerundive_tavya_cau,pt425.xml,"['tat', 'yadi', 'mAm', 'avaSyam', 'tatra', 'nayasi', 'tataH', 'a', 'Baya', 'prasAdaH', 'svAminaH', 'sakASAt', 'dApayitavyaH']",dApayitavyaH
adj_ctp_upapada,pt1752.xml,"['aTa', 'kadA', 'cit', 'tasya', 'antakaraH', 'mftyuH', 'ulUka', 'rUpeRa', 'A', 'yAtaH']",antakaraH
adj_ctp_upapada,pt649.xml,"['SUdraH', 'vA', 'yadi', 'vA', 'anyaH', 'api', 'cARqAlaH', 'vA', 'jawA', 'DaraH', 'dIkzitaH', 'Siva', 'mantreRa', 'sa', 'Basma', 'aNgaH', 'dvijaH', 'Bavet']",DaraH
